CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Exited_Probability,Risk_Label
15806983,Moss,640,France,Male,44,3,137148.68,1,1,0,92381.01,0,0.4034385,Medium Risk
15592222,Lo,505,France,Male,49,7,80001.23,1,0,0,135180.11,0,0.7486993,High Risk
15608968,Averyanov,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0,0.019317579,Low Risk
15586959,Unaipon,468,France,Female,42,5,0.0,2,1,0,125305.34,0,0.1523175,Low Risk
15646558,Clamp,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0,0.13613448,Low Risk
15725811,Lim,705,France,Male,25,0,97544.29,1,0,1,59887.15,0,0.00054110284,Low Risk
15572265,Wu,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0,0.14014094,Low Risk
15794048,Wan,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1,0.92867666,High Risk
15677610,Chambers,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0,0.24598177,Low Risk
15745012,Pettit,653,France,Female,43,6,0.0,2,1,1,7330.59,0,0.03769562,Low Risk
15601589,Baresi,675,France,Female,57,8,0.0,2,0,1,95463.29,0,0.11511086,Low Risk
15686436,Newbery,523,Spain,Male,32,4,0.0,2,1,0,167848.02,0,0.07093928,Low Risk
15693864,Iheanacho,567,Germany,Female,49,5,134956.02,1,1,0,93953.84,1,0.88447464,High Risk
15760550,Duncan,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0,0.06313543,Low Risk
15686137,Barry,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0,0.06856269,Low Risk
15809087,Landry,598,France,Male,64,1,0.0,2,1,0,195635.3,1,0.95048994,High Risk
15807663,McGregor,667,France,Male,43,8,190227.46,1,1,0,97508.04,1,0.9324402,High Risk
15809100,Nucci,548,France,Female,32,2,172448.77,1,1,0,188083.77,1,0.8739682,High Risk
15794916,Pirogov,725,France,Male,41,7,113980.21,1,1,1,116704.25,0,0.083727434,Low Risk
15614215,Oguejiofor,717,France,Male,53,6,0.0,2,0,1,97614.87,0,0.044699296,Low Risk
15805449,Ugochukwu,594,France,Male,38,4,0.0,2,0,0,186884.04,0,0.05245174,Low Risk
15686983,Rohu,678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0,0.0028266301,Low Risk
15808017,Cary,545,France,Male,38,1,88293.13,2,1,1,24302.95,0,0.18867439,Low Risk
15756804,O'Loghlen,636,France,Female,48,1,170833.46,1,1,0,110510.28,1,0.6800925,Medium Risk
15646810,Quinn,603,Germany,Male,44,6,108122.39,2,1,0,108488.33,1,0.7853327,High Risk
15710424,Page,435,France,Male,36,4,0.0,1,1,1,197015.2,0,0.35874915,Medium Risk
15799422,Evans,535,France,Female,40,8,0.0,1,1,1,27689.77,0,0.36718535,Medium Risk
15692750,McGregor,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1,0.9987294,High Risk
15794549,Andrews,722,France,Female,35,2,163943.89,2,1,1,15068.18,0,0.018919919,Low Risk
15803764,Stanley,561,France,Male,28,7,0.0,2,1,0,7797.01,0,0.0046674684,Low Risk
15674840,Chiazagomekpere,645,France,Female,38,5,101430.3,2,0,1,4400.32,0,0.12687771,Low Risk
15653762,Chidiebele,501,France,Female,39,9,117301.66,1,0,0,182025.95,0,0.15524842,Low Risk
15581229,Gregory,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0,0.005237289,Low Risk
15800228,Bednall,652,Spain,Female,42,4,0.0,2,1,1,38152.01,0,0.06542301,Low Risk
15656333,Jen,574,France,Female,33,3,134348.57,1,1,0,63163.99,0,0.22009534,Low Risk
15697497,She,518,France,Female,45,9,105525.65,2,1,1,73418.29,0,0.1430729,Low Risk
15585362,Simmons,749,France,Female,60,6,0.0,1,1,0,17978.68,1,0.9982644,High Risk
15571928,Fraser,679,France,Female,43,4,0.0,3,1,0,115136.51,1,0.9944173,High Risk
15785519,May,565,France,Male,36,6,106192.1,1,1,0,149575.59,0,0.08415386,Low Risk
15743007,Seabrook,643,France,Female,45,4,45144.43,1,1,0,60917.24,1,0.6963837,Medium Risk
15777211,Herrera,515,France,Male,65,7,92113.61,1,1,1,142548.33,0,0.042625476,Low Risk
15721935,Kincaid,521,France,Male,25,7,0.0,2,1,1,157878.67,0,0.0062779947,Low Risk
15591711,Sleeman,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0,0.2684043,Low Risk
15625021,Hung,585,France,Male,42,2,0.0,2,1,1,18657.77,0,0.031839564,Low Risk
15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0,0.007160954,Low Risk
15600462,Barwell,542,France,Female,43,8,145618.37,1,0,1,10350.74,0,0.43548146,Medium Risk
15768104,Wright,788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0,0.29587772,Low Risk
15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0,0.0027620397,Low Risk
15585255,Moore,577,France,Male,42,9,0.0,1,1,0,74077.91,0,0.6943938,Medium Risk
15772781,Ball,703,France,Female,51,3,0.0,3,1,1,77294.56,1,0.9931658,High Risk
15669987,Sung,728,Germany,Female,35,8,125884.95,2,1,0,54359.02,1,0.7891884,High Risk
15697000,Mello,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0,0.012083747,Low Risk
15733119,Mistry,718,France,Male,35,8,0.0,2,1,0,94820.85,0,0.072946176,Low Risk
15782390,T'ien,621,France,Female,40,6,0.0,1,1,0,155155.25,0,0.57200706,Medium Risk
15654700,Fallaci,523,France,Female,40,2,102967.41,1,1,0,128702.1,1,0.7800685,High Risk
15632210,Hill,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0,0.05384747,Low Risk
15642041,Burns,727,Germany,Male,40,1,93051.64,2,1,0,71865.31,1,0.74843,High Risk
15709737,Hunter,643,France,Male,36,7,161064.64,2,0,1,84294.82,0,0.07516096,Low Risk
15792388,Li,645,France,Female,48,7,90612.34,1,1,1,149139.13,0,0.82437634,High Risk
15786014,Ku,568,France,Male,28,5,145105.64,2,1,0,185489.11,0,0.071113884,Low Risk
15794580,Ch'en,599,France,Male,58,4,0.0,1,0,0,176407.15,1,0.9931289,High Risk
15675964,Chukwukadibia,672,France,Female,45,9,0.0,1,1,1,92027.69,1,0.7106162,High Risk
15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,1,1,1,43932.54,0,0.16488597,Low Risk
15724848,Oluchukwu,516,France,Female,46,1,104947.72,1,1,0,115789.25,1,0.85904706,High Risk
15754713,Rivera,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0,0.012490193,Low Risk
15693814,Niu,806,Spain,Male,25,7,0.0,2,1,0,18461.9,0,0.0005613675,Low Risk
15599660,Bennett,604,France,Male,36,6,116229.85,2,1,1,79633.38,0,0.015305134,Low Risk
15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0,0.15158468,Low Risk
15566091,Thomsen,545,Spain,Female,32,4,0.0,1,1,0,94739.2,0,0.5067618,Medium Risk
15655961,Palermo,756,Germany,Male,27,1,131899.0,1,1,0,93302.29,0,0.12707214,Low Risk
15710404,Chinwendu,569,France,Male,35,10,124525.52,1,1,1,193793.78,0,0.007347611,Low Risk
15775625,McKenzie,596,France,Male,47,6,0.0,1,1,0,74835.65,0,0.82574046,High Risk
15792328,James,475,France,Male,39,6,0.0,1,1,1,56999.9,1,0.08723629,Low Risk
15719856,Lamb,646,France,Female,45,3,47134.75,1,1,1,57236.44,0,0.49889168,Medium Risk
15593773,Olejuru,784,Spain,Male,35,3,0.0,2,0,0,81483.64,0,0.006157364,Low Risk
15733114,Hay,552,Spain,Male,45,9,0.0,2,1,0,26752.56,0,0.07271483,Low Risk
15797748,Lu,729,France,Male,44,5,0.0,2,0,1,9200.54,0,0.024717659,Low Risk
15743411,Chiawuotu,609,Spain,Male,61,1,0.0,1,1,0,22447.85,1,0.9984951,High Risk
15753337,Yeates,555,France,Male,51,5,0.0,3,1,0,189122.89,1,0.99790645,High Risk
15601026,Gallagher,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0,0.024767533,Low Risk
15658485,Heath,785,France,Female,34,9,70302.48,1,1,1,68600.36,0,0.10940435,Low Risk
15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0,0.364829,Medium Risk
15628303,Thurgood,738,Spain,Male,35,3,0.0,1,1,1,15650.73,0,0.16400863,Low Risk
15633461,Pai,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0,0.36208567,Medium Risk
15677135,Lorenzo,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0,0.029064383,Low Risk
15590876,Knupp,764,France,Female,24,7,106234.02,1,0,0,115676.38,0,0.09993922,Low Risk
15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0,0.13824268,Low Risk
15700476,Azubuike,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0,0.16647051,Low Risk
15634141,Shephard,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0,0.0070714685,Low Risk
15737795,Scott,512,Spain,Male,36,1,0.0,1,0,1,135482.26,1,0.74229336,High Risk
15790299,Williamson,592,Spain,Male,37,9,0.0,3,1,1,10656.89,0,0.23740299,Low Risk
15675316,Avdeeva,619,France,Female,38,3,0.0,2,0,1,116467.35,0,0.114133105,Low Risk
15613630,Tang,775,France,Male,52,8,109922.61,1,1,1,96823.32,1,0.79583097,High Risk
15662100,Hsu,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0,0.3681293,Medium Risk
15668032,Buchanan,577,France,Female,37,4,0.0,1,1,1,79881.39,0,0.2041722,Low Risk
15599289,Yeh,724,France,Female,37,10,68598.56,1,1,0,157862.82,0,0.4633109,Medium Risk
15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0,0.037299216,Low Risk
15676521,Y?an,696,France,Female,31,8,0.0,2,0,0,191074.11,0,0.061943054,Low Risk
15804586,Lin,376,France,Female,46,6,0.0,1,1,0,157333.69,1,0.9991985,High Risk
15781465,Schofield,675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0,0.2665262,Low Risk
15729362,Lombardi,745,France,Male,36,8,67226.37,1,1,0,130789.6,0,0.32478803,Medium Risk
15709295,Wall,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0,0.0185917,Low Risk
15745324,Milani,599,Spain,Female,39,4,0.0,1,1,0,194273.2,1,0.8250728,High Risk
15741336,Ejimofor,715,France,Female,38,5,118590.41,1,1,1,5684.17,1,0.7303292,High Risk
15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,131043.2,0,0.15925562,Low Risk
15620981,Wickham,684,France,Female,48,3,73309.38,1,0,0,21228.34,1,0.87358385,High Risk
15630328,Bird,635,France,Female,48,8,130796.33,2,1,1,43250.3,0,0.6372113,Medium Risk
15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,1,0,4389.4,0,0.06024324,Low Risk
15606149,Wood,571,Germany,Female,66,9,111577.01,1,0,1,189271.9,0,0.018845398,Low Risk
15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0,0.04387874,Low Risk
15660429,Ch'in,665,Spain,Female,42,2,156371.61,2,0,1,156774.94,1,0.7508197,High Risk
15571002,Yusupov,706,France,Female,44,4,129605.99,1,0,0,69865.49,0,0.6083167,Medium Risk
15631681,Jibunoh,807,Spain,Female,43,0,0.0,2,0,1,85523.24,0,0.019359317,Low Risk
15731522,Ts'ui,771,Spain,Female,67,8,0.0,2,1,1,51219.8,0,0.009733149,Low Risk
15619529,Ndukaku,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0,0.08328559,Low Risk
15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0,0.1428048,Low Risk
15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0,0.024385659,Low Risk
15582797,Ch'iu,685,Spain,Male,35,4,137948.51,1,1,0,113639.64,0,0.14533912,Low Risk
15753831,Cox,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0,0.004446431,Low Risk
15731815,Nepean,529,Spain,Male,63,4,96134.11,3,1,0,108732.96,1,0.99990225,High Risk
15580956,McNess,683,Germany,Female,43,4,115888.04,1,1,1,117349.19,1,0.8168433,High Risk
15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,78004.5,0,0.0953566,Low Risk
15589805,Benson,563,France,Female,34,6,139810.34,1,1,1,152417.79,0,0.26014662,Low Risk
15720893,Gilbert,637,Spain,Female,34,9,0.0,2,0,0,26057.08,0,0.019696448,Low Risk
15641009,Wilhelm,544,France,Male,37,3,84496.71,1,0,0,79972.09,0,0.11947324,Low Risk
15605926,Sinclair,649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0,0.7293502,High Risk
15805955,L?,638,France,Female,48,10,138333.03,1,1,1,47679.14,0,0.43139267,Medium Risk
15801488,Buckner,723,France,Male,25,3,0.0,2,1,1,134509.47,0,0.0025948738,Low Risk
15605918,Padovesi,635,Germany,Male,43,5,78992.75,2,0,0,153265.31,0,0.017575236,Low Risk
15779711,Gray,750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0,0.09340383,Low Risk
15705620,Lu,730,France,Male,34,5,122453.37,2,1,0,138882.98,0,0.17640631,Low Risk
15685357,Wright,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0,0.09028115,Low Risk
15570060,Palerma,586,France,Female,43,8,132558.26,1,1,0,67046.83,1,0.6291244,Medium Risk
15582616,Y?an,520,France,Female,38,4,0.0,2,1,0,56388.63,0,0.12379856,Low Risk
15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,77764.37,0,0.47505754,Medium Risk
15642937,Padovesi,550,France,Female,46,7,0.0,2,1,0,130590.35,0,0.10472416,Low Risk
15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,151912.49,0,0.010947272,Low Risk
15566156,Franklin,749,Germany,Female,44,0,71497.79,2,0,0,151083.8,0,0.07126183,Low Risk
15792360,Clark,668,France,Male,32,7,0.0,2,1,1,777.37,0,0.017160159,Low Risk
15807008,McGregor,614,Germany,Female,35,6,128100.28,1,0,0,69454.24,1,0.867798,High Risk
15704770,Pan,773,France,Male,25,1,124532.78,2,0,1,11723.57,0,0.012278213,Low Risk
15756475,Kenniff,551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0,0.03662874,Low Risk
15655339,Spencer,566,France,Male,36,1,142120.91,1,1,0,79616.37,0,0.040936437,Low Risk
15613749,Lees,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1,0.68269646,Medium Risk
15664521,David,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0,0.022428395,Low Risk
15681206,Hsing,722,France,Female,49,3,168197.66,1,1,0,140765.57,1,0.93360347,High Risk
15745527,Burke,655,France,Male,37,5,93147.0,2,1,0,66214.13,0,0.1399565,Low Risk
15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,139816.1,0,0.16783783,Low Risk
15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0,0.07070684,Low Risk
15782899,Ginn,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0,0.18468465,Low Risk
15623521,Sozonov,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0,0.06433819,Low Risk
15810218,Sun,610,Spain,Male,29,9,0.0,3,0,1,83912.24,0,0.26817766,Low Risk
15645621,Hunter,811,Spain,Male,44,3,0.0,2,0,1,78439.73,0,0.0033162076,Low Risk
15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0,0.3680143,Medium Risk
15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0,0.026706252,Low Risk
15787772,Hansen,759,France,Female,38,1,104091.29,1,0,0,91561.91,0,0.20117079,Low Risk
15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0,0.04569276,Low Risk
15592089,Larsen,788,France,Female,43,10,0.0,2,1,1,116111.51,0,0.036117848,Low Risk
15633897,Owen,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0,0.0033974114,Low Risk
15701301,Murphy,646,France,Female,42,3,175159.9,2,0,0,67124.48,1,0.83348185,High Risk
15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0,0.039219752,Low Risk
15701602,Ayers,521,Germany,Male,52,5,116497.31,3,0,0,53793.1,1,0.999376,High Risk
15739189,Johnson,561,Spain,Female,33,6,0.0,2,1,0,45261.47,0,0.08707783,Low Risk
15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,36721.4,0,0.1482569,Low Risk
15569050,Farrell,444,France,Male,45,6,0.0,1,1,0,130009.85,1,0.91949195,High Risk
15750765,Sanders,650,Spain,Male,71,0,0.0,1,1,1,175380.77,0,0.016787663,Low Risk
15799811,Herrera,724,France,Male,40,10,0.0,1,1,0,127847.25,1,0.40567783,Medium Risk
15698442,Eberechukwu,719,Spain,Male,35,3,122964.88,1,1,1,138231.7,0,0.013609655,Low Risk
15655274,Bardin,548,France,Female,29,4,0.0,2,0,1,48673.18,0,0.0038237008,Low Risk
15603594,Nwankwo,635,Spain,Male,24,4,0.0,2,1,1,70668.77,0,0.04258552,Low Risk
15585961,Talbot,496,Spain,Female,43,3,0.0,2,0,1,199505.53,0,0.07789415,Low Risk
15686936,McGregor,676,France,Female,37,5,89634.69,1,1,1,169583.18,1,0.72834617,High Risk
15770424,Onyeorulu,541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0,0.006979462,Low Risk
15587451,Goold,778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0,0.7265447,High Risk
15602010,Zikoranaudodimma,850,Germany,Female,45,5,103909.86,1,1,0,60083.11,1,0.85826206,High Risk
15600583,Garner,633,France,Male,31,1,0.0,1,1,0,48606.71,0,0.040262155,Low Risk
15654673,Onyinyechukwuka,625,France,Male,49,6,173434.9,1,1,0,165580.93,1,0.81511223,High Risk
15717164,Genovese,485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0,0.0018734853,Low Risk
15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,0,0.05572226,Low Risk
15682639,Marshall,642,France,Male,32,3,0.0,2,1,1,88698.83,0,0.0105947135,Low Risk
15729279,Naylor,718,France,Female,25,4,108691.95,1,1,0,63030.97,0,0.038534,Low Risk
15759805,Pinto,582,France,Female,32,4,0.0,2,1,0,59668.81,0,0.04359745,Low Risk
15767864,Fulton,628,France,Male,33,6,0.0,2,0,0,184230.23,0,0.02893145,Low Risk
15769948,Palerma,737,Germany,Male,35,0,133377.8,1,0,1,64050.19,0,0.5221231,Medium Risk
15686345,McCaffrey,828,Spain,Male,34,9,0.0,2,1,1,81853.98,0,0.00026638363,Low Risk
15688071,Collins,609,Spain,Male,53,10,0.0,1,1,1,154642.91,0,0.17936306,Low Risk
15681174,Zuev,730,France,Male,39,1,116537.6,1,0,0,145679.6,0,0.20657526,Low Risk
15667521,Crawford,631,France,Female,22,3,0.0,2,0,0,30781.77,0,0.0019255466,Low Risk
15750243,Genovese,830,Spain,Male,40,4,0.0,2,0,1,81622.52,0,0.0004471854,Low Risk
15695475,Maclean,645,France,Male,29,1,130131.08,2,0,1,196474.35,0,0.0005131662,Low Risk
15689176,Fabro,663,France,Male,46,3,0.0,2,0,1,176276.1,0,0.06079749,Low Risk
15652955,Price,678,Spain,Male,30,0,0.0,1,1,0,35113.08,0,0.21653587,Low Risk
15668958,Chatfield,521,France,Male,30,2,107316.09,1,1,0,64299.82,0,0.25192896,Low Risk
15631054,Volkova,625,France,Female,24,1,0.0,2,1,1,180969.55,0,0.0016323358,Low Risk
15581479,Archer,523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0.10789785,Low Risk
15577478,Ch'iu,714,France,Female,72,3,0.0,1,1,1,86733.61,0,0.022579117,Low Risk
15780870,McKay,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0,0.0053354385,Low Risk
15692317,Craig,722,France,Male,30,5,0.0,2,1,0,166376.54,0,0.015301181,Low Risk
15593969,Abramovich,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1,0.78565663,High Risk
15570417,Chien,579,France,Male,35,1,0.0,2,1,0,4460.2,0,0.012145385,Low Risk
15779059,Timms,670,France,Female,38,4,119624.54,2,1,1,110472.12,0,0.19541788,Low Risk
15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,86460.28,0,0.066964276,Low Risk
15644200,Hamilton,807,Spain,Female,42,1,0.0,1,1,0,16500.66,1,0.90079194,High Risk
15793949,Cheng,726,France,Female,48,4,0.0,1,1,0,114020.06,1,0.9301636,High Risk
15645103,Su,812,Germany,Male,25,5,54817.55,1,1,0,131660.31,0,0.0044420576,Low Risk
15705860,McKenzie,631,Germany,Male,40,3,107949.45,1,1,0,52449.62,1,0.9042659,High Risk
15623828,Akobundu,682,France,Male,30,4,0.0,1,0,1,161465.31,0,0.08773039,Low Risk
15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0,0.49244606,Medium Risk
15623471,Marcelo,607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0,0.56106293,Medium Risk
15798348,Chukwuebuka,600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0,0.3795245,Medium Risk
15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0,0.00810602,Low Risk
15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,161326.73,0,0.043112718,Low Risk
15798521,Tai,675,Spain,Male,33,3,0.0,2,1,0,45348.08,0,0.021278828,Low Risk
15706534,Enyinnaya,581,France,Female,47,1,122949.14,1,0,0,180251.68,1,0.7992077,High Risk
15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0,0.003193714,Low Risk
15812197,Kline,850,France,Male,38,7,80293.98,1,0,0,126555.74,0,0.24767897,Low Risk
15650933,Ma,490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0,0.060469475,Low Risk
15692991,Wood,710,Spain,Female,38,4,0.0,2,1,1,136390.88,0,0.06593085,Low Risk
15631189,Riggs,613,Germany,Male,38,9,67111.65,1,1,0,78566.64,1,0.83243847,High Risk
15762198,Capon,812,France,Male,34,5,103818.43,1,1,1,166038.27,0,0.01026119,Low Risk
15699598,Smith,723,France,Female,20,4,0.0,2,1,1,140385.33,0,0.006113732,Low Risk
15692744,Davison,512,France,Male,36,4,152169.12,2,0,0,38629.3,1,0.023704981,Low Risk
15688963,Ingram,731,France,Female,52,10,0.0,1,1,1,24998.75,1,0.9416758,High Risk
15599131,Dilke,650,Germany,Male,26,4,214346.96,2,1,0,128815.33,0,0.0031697208,Low Risk
15680303,Gibson,594,France,Male,57,6,0.0,1,1,0,19376.56,1,0.99664634,High Risk
15628674,Iadanza,844,France,Male,40,7,113348.14,1,1,0,31904.31,1,0.747055,High Risk
15648075,Hebert,686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1,0.8792275,High Risk
15586970,Pinto,695,Germany,Male,52,8,103023.26,1,1,1,22485.64,0,0.1793162,Low Risk
15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,196668.51,0,0.0041560484,Low Risk
15790497,Ross,503,Spain,Male,37,6,0.0,2,0,0,136506.86,0,0.008193992,Low Risk
15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0,0.0313213,Low Risk
15762937,Chiganu,743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0,0.11076827,Low Risk
15750929,Burgess,702,Spain,Male,39,8,0.0,2,1,0,99654.13,0,0.0225729,Low Risk
15729832,Cheng,658,France,Male,29,3,145512.84,1,1,0,20207.02,0,0.5202914,Medium Risk
15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0,0.03401003,Low Risk
15748856,Liang,664,France,Male,32,10,107209.73,1,1,1,112340.2,0,0.022598868,Low Risk
15589195,Bluett,766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0,0.3302036,Medium Risk
15699911,Chapman,461,Spain,Female,35,8,0.0,1,1,0,132295.95,0,0.27533162,Low Risk
15663438,Andrejew,688,Spain,Male,36,0,89772.3,1,1,0,177383.68,1,0.8067682,High Risk
15692583,Udobata,678,France,Female,32,5,0.0,2,1,0,90284.47,0,0.07438286,Low Risk
15591257,Ejimofor,796,France,Male,24,8,0.0,2,1,0,61349.37,0,0.024744632,Low Risk
15646513,Spyer,803,France,Male,42,5,0.0,1,1,0,196466.83,1,0.8883908,High Risk
15708063,Walker,712,France,Male,36,2,100749.5,3,0,0,70758.37,1,0.9879153,High Risk
15696098,Palermo,498,France,Female,31,10,0.0,2,1,0,13892.57,0,0.0020410013,Low Risk
15645517,Philip,850,Spain,Male,22,2,0.0,2,1,1,9684.52,0,0.00018740121,Low Risk
15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,40546.15,0,0.32059568,Medium Risk
15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0,0.095603235,Low Risk
15784092,Henderson,732,France,Male,36,7,126195.81,1,1,1,133172.48,0,0.04931759,Low Risk
15585198,Bergamaschi,715,France,Male,41,4,94267.9,1,0,1,152821.12,1,0.6545412,Medium Risk
15624347,Fokine,651,France,Male,40,4,0.0,2,1,1,147715.83,0,0.012088028,Low Risk
15621687,Mackay,813,France,Male,34,0,0.0,2,1,0,43169.15,0,0.003503427,Low Risk
15689081,Wu,692,France,Male,29,4,0.0,1,1,0,76755.99,1,0.82607967,High Risk
15813168,Maslova,756,Germany,Female,39,3,100717.85,3,1,1,73406.04,1,0.9945017,High Risk
15604295,Wei,543,France,Male,36,6,0.0,2,1,0,176728.28,0,0.028361196,Low Risk
15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0,0.002557199,Low Risk
15673055,Sung,494,Spain,Male,38,7,0.0,2,1,1,6203.66,0,0.0012812384,Low Risk
15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0,0.022120904,Low Risk
